date	mi_mu	mi_sigma	r_mu	r_sigma	m	mi_mu_afa	mi_sigma_afa	r_mu_afa	r_sigma_afa	m_afa
1954-10-01	5.350960717330364e-05	0.017471400019877174	0.0001046325204288494	0.00010364077559751493	0.0001031485134467512	8.864977393994465e-05	0.018319685655798102	0.00011396779822055794	0.00011683292871695032	0.00011078153025627632
1954-11-01	5.1188876225767906e-05	0.019527391853873085	0.00013028388781716004	0.00012082425171761494	0.00012801074761539837	9.459384350362163e-05	0.018251717927610177	0.00011311445715018144	0.00011538670076752893	0.00010992289836124615
1954-12-01	2.5293183036438023e-05	0.019692446971839295	0.00013223411901234423	0.00013031568727611808	0.00012959213958233247	0.0001009166086319138	0.018095704252062517	0.00011115524535115029	0.00011200880929863711	0.00010794111239397435
1955-02-01	0.00014068842516792634	0.01769484781050035	0.0001051869944921693	9.350887411085838e-05	0.00010161599622509631	0.00010761806932482116	0.017851644629155124	0.00010809016282346446	0.00010669925431027483	0.00010483617235446087
1955-03-01	7.437438719036457e-05	0.016130919667170004	8.80828112064924e-05	8.750628948679596e-05	8.574159689326014e-05	0.00011469822558234374	0.017519539058888003	0.00010391920956712397	9.945803580244207e-05	0.00010060807824270573
1955-04-01	9.561725786529332e-05	0.016421901361913543	8.960838912034109e-05	7.83494865665551e-05	8.566352542982295e-05	0.00011763283963653001	0.01715899543331512	9.948906253403713e-05	9.221193336671972e-05	9.620640779401745e-05
1955-05-01	0.00010830427573184857	0.016765799490035968	9.622464086754845e-05	8.891973217792706e-05	9.500882452483421e-05	0.00012038363123606654	0.016889372789917152	9.619463863856259e-05	8.686463536508873e-05	9.293897360240674e-05
1955-06-01	0.00010787584728202677	0.01637603624188396	8.98759524653512e-05	7.381328414502125e-05	8.6674152033209e-05	0.00012295060038095332	0.016710671128694097	9.403593788070028e-05	8.341614179754913e-05	9.080577566787365e-05
1955-07-01	0.0001460059656111364	0.01699698325744497	9.564303415406444e-05	8.726021843028322e-05	9.100955682755113e-05	0.00012533374707119035	0.016622890449645957	9.301296026045027e-05	8.186645266410094e-05	8.980681399041813e-05
1955-09-01	0.0002668517293650995	0.014982817993731926	7.341938113840618e-05	5.892927648606118e-05	6.933036340298506e-05	0.0001275330713067776	0.01662603075277274	9.312570577781252e-05	8.221556796474414e-05	8.994208857004022e-05
1955-10-01	0.00012592380895105928	0.017997364562737123	0.00010815345827233571	9.398031884537586e-05	0.00010396868502221757	0.00012954857308771514	0.01672009203807443	9.437417443278705e-05	8.446348769947871e-05	9.121159940673988e-05
1955-11-01	9.002326694273451e-05	0.017587474832057488	0.00010430235272916039	8.765469152051691e-05	0.00010121142337197117	0.00013435493182437514	0.016736938176739852	9.395863967185514e-05	8.317295154061001e-05	9.078330610801494e-05
1955-12-01	3.5320533274448132e-06	0.018451979706504074	0.00011620858182854412	0.00010733404262669506	0.00011407205942346284	0.00012875240175207395	0.01705691350406853	0.00010106104489380145	9.223551811335525e-05	9.789787057567443e-05
1956-01-01	0.00011137083668934518	0.014281185043140394	6.968041210098228e-05	6.13096186804987e-05	6.887684523462323e-05	0.00011274098287081152	0.01768001802006048	0.00011568139009862592	0.00011165118741771442	0.00011255529280971831
1956-02-01	0.00017907203482723895	0.019174632002494467	0.00012343738963424073	0.0001256954725939433	0.00011927158706032482	8.632067518058784e-05	0.018606251724715688	0.00013781967528632858	0.00014141995945368756	0.0001347555728101466
1956-03-01	0.00019445020580152175	0.015923486229236308	8.407588754211794e-05	6.976253678882436e-05	8.040493423998633e-05	4.949147868140292e-05	0.019835614618034153	0.00016747590045690944	0.0001815418342212746	0.0001644987105769593
1956-04-01	0.0001807297805551831	0.01627061610661738	8.815197656664656e-05	7.751037174472526e-05	8.451723882336983e-05	2.253393373256794e-06	0.021368106700015887	0.0002046500656103685	0.00023201681172047557	0.0002017847061101564
